myid = 4	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand05/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 803,	center = 1139,	outer = 1057,	total = 3000
initial mass depletion timescale =1.536566e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	   595	1.325746673138090e-03	4.216965034285821e-01	1.287561014447239e-02
2.000000e+06	  3	  3000	  1774	1.269070371185067e-03	7.498942093324554e-01	1.448234297472147e-01
3.000000e+06	  3	  3000	   134	1.601009497094388e-03	1.333521432163323e+00	5.496278151114570e-02
4.000000e+06	  3	  3000	    85	2.182972374563088e-03	1.778279410038922e+00	1.246021705533206e-01
5.000000e+06	  3	  3000	  2286	2.214120679103545e-03	2.371373705661654e+00	5.418950281397179e-02
6.000000e+06	  3	  3000	  2030	1.300337980819381e-03	2.371373705661654e+00	5.762196849891259e-01
7.000000e+06	  3	  3000	  2303	1.903230777413516e-03	3.162277660168377e+00	3.150229756633723e-01
8.000000e+06	  3	  3000	  2300	1.615916523047663e-03	3.162277660168377e+00	8.382750083425097e-01
9.000000e+06	  3	  3000	  2118	1.380179156581821e-03	4.216965034285820e+00	3.104383023075578e-01
1.000000e+07	  3	  3000	  2939	1.243060422240549e-03	4.216965034285820e+00	8.336512500395169e-01
1.100000e+07	  3	  3000	   382	2.545580399716961e-03	4.216965034285820e+00	1.359702630802951e+00
1.200000e+07	  3	  3000	  1375	2.159831341987197e-03	5.623413251903486e+00	4.807232075233026e-01
1.300000e+07	  3	  3000	  2866	1.668307359135779e-03	5.623413251903486e+00	1.003661401347417e+00
1.400000e+07	  3	  3000	  2151	1.623774921131540e-03	5.623413251903486e+00	1.532298514927974e+00
1.500000e+07	  3	  3000	   544	1.908957644784935e-03	7.498942093324552e+00	1.801736994379928e-01
1.600000e+07	  3	  3000	   323	1.637172253515626e-03	7.498942093324552e+00	7.074194618039676e-01
1.700000e+07	  3	  3000	  1157	1.291064222431837e-03	7.498942093324552e+00	1.233680591993905e+00
1.800000e+07	  3	  3000	  2884	1.530768294851125e-03	7.498942093324552e+00	1.760065561198908e+00
1.900000e+07	  3	  3000	  2432	1.721404832395263e-03	7.498942093324552e+00	2.287202002942747e+00
2.000000e+07	  3	  3000	   757	1.467743046613508e-03	9.999999999999991e+00	3.117485606459657e-01
2.100000e+07	  3	  3000	  2128	2.242541651551478e-03	9.999999999999991e+00	8.377638870019327e-01
2.200000e+07	  3	  3000	   286	1.379653517815530e-03	9.999999999999991e+00	1.364909255926101e+00
2.300000e+07	  3	  3000	   176	1.310934541446944e-03	9.999999999999991e+00	1.890850233739123e+00
2.400000e+07	  3	  3000	  1686	1.257483013096369e-03	9.999999999999991e+00	2.418035575532553e+00
2.500000e+07	  3	  3000	   254	1.602999235168269e-03	9.999999999999991e+00	2.943930805543109e+00
2.600000e+07	  3	  3000	   501	2.079454670594121e-03	1.333521432163323e+01	1.337731344636216e-01
2.700000e+07	  3	  3000	  1975	9.329433102876789e-04	1.333521432163323e+01	6.610201721128859e-01
2.800000e+07	  3	  3000	  1419	1.229467305961981e-03	1.333521432163323e+01	1.187120532550286e+00
2.900000e+07	  3	  3000	   111	1.974429015756661e-03	1.333521432163323e+01	1.713524257990504e+00
3.000000e+07	  3	  3000	   529	4.695064405310144e-04	1.333521432163323e+01	2.240019400221808e+00
3.100000e+07	  3	  3000	  2306	1.519453333316808e-03	1.333521432163323e+01	2.766457799314138e+00
3.200000e+07	  3	  3000	   213	1.238790678422129e-03	1.333521432163323e+01	3.291876314999221e+00
3.300000e+07	  3	  3000	  1956	6.893814019267235e-06	1.333521432163323e+01	3.818745336868758e+00
3.400000e+07	  3	  3000	  1129	1.513480903027655e-03	1.333521432163323e+01	4.343976300120773e+00
3.500000e+07	  3	  3000	  2772	1.767526643035263e-03	1.778279410038921e+01	4.225372421410962e-01
3.600000e+07	  3	  3000	  2303	1.923544514523786e-03	1.778279410038921e+01	9.479246033451659e-01
3.700000e+07	  3	  3000	  1972	1.755785182531377e-03	1.778279410038921e+01	1.476138587453325e+00
3.800000e+07	  3	  3000	  2982	1.923762612530876e-03	1.778279410038921e+01	1.998954031877809e+00
3.900000e+07	  3	  3000	  1138	1.314796295959339e-03	1.778279410038921e+01	2.526250523076405e+00
4.000000e+07	  3	  3000	  1505	1.128506707056577e-03	1.778279410038921e+01	3.052924740773059e+00
4.100000e+07	  3	  3000	  1293	1.293780208154855e-03	1.778279410038921e+01	3.577736693258384e+00
4.200000e+07	  3	  3000	   166	1.682411524285747e-03	1.778279410038921e+01	4.104514611070647e+00
4.300000e+07	  3	  3000	   740	1.639790202323950e-03	1.778279410038921e+01	4.629268448974399e+00
4.400000e+07	  3	  3000	  2118	1.757929667433383e-03	1.778279410038921e+01	5.156494887592859e+00
4.500000e+07	  3	  3000	  2672	1.692658874368948e-03	1.778279410038921e+01	5.682575679793135e+00
4.600000e+07	  3	  3000	  2072	1.438024336095160e-03	2.371373705661653e+01	2.766303889177593e-01
4.700000e+07	  3	  3000	   797	1.217759229883146e-03	2.371373705661653e+01	8.036739700941757e-01
4.800000e+07	  3	  3000	   134	1.427434277685835e-03	2.371373705661653e+01	1.328840269100308e+00
4.900000e+07	  3	  3000	  1780	1.796059652911925e-03	2.371373705661653e+01	1.854949680549560e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
