myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_nofrag_acc/rand03/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_nofrag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	42900.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
inner = 873,	center = 1075,	outer = 1052,	total = 3000
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	   727	1.725293793209495e-03	4.216965034285821e-01	9.453318891470372e-02
2.000000e+06	  3	  3000	    74	1.471702393621326e-03	9.999999999999994e-01	4.152824940622403e-02
3.000000e+06	  3	  3000	  1372	1.519773633832854e-03	1.333521432163323e+00	2.260318107819783e-01
4.000000e+06	  3	  3000	    62	1.780413700869638e-03	1.778279410038922e+00	3.051890300941049e-01
5.000000e+06	  3	  3000	  2453	1.579846410203337e-03	2.371373705661654e+00	2.340795838167468e-01
6.000000e+06	  3	  3000	   860	1.160991603223761e-03	2.371373705661654e+00	7.563917587052650e-01
7.000000e+06	  3	  3000	  2640	1.710347948732116e-03	3.162277660168377e+00	4.884929369141169e-01
8.000000e+06	  3	  3000	  2721	1.113246518375228e-03	3.162277660168377e+00	1.010030707153369e+00
9.000000e+06	  3	  3000	  1263	2.374048241680758e-03	4.216965034285820e+00	4.786671844507008e-01
1.000000e+07	  3	  3000	  1405	1.157376522705646e-03	4.216965034285820e+00	9.978951529389652e-01
1.100000e+07	  3	  3000	  2538	9.902878094585710e-04	5.623413251903486e+00	1.153137186775256e-01
1.200000e+07	  3	  3000	   547	1.656445665200976e-03	5.623413251903486e+00	6.375727417877606e-01
1.300000e+07	  3	  3000	   950	1.602606287876998e-03	5.623413251903486e+00	1.158576501516437e+00
1.400000e+07	  3	  3000	   340	1.706303535701312e-03	5.623413251903486e+00	1.682453384203555e+00
1.500000e+07	  3	  3000	  1465	1.669018162622713e-03	7.498942093324552e+00	3.284310886748671e-01
1.600000e+07	  3	  3000	   758	1.215140490698665e-03	7.498942093324552e+00	8.504107080515855e-01
1.700000e+07	  3	  3000	  1262	1.373443972950496e-03	7.498942093324552e+00	1.373983858992025e+00
1.800000e+07	  3	  3000	  2303	1.180253857919858e-03	7.498942093324552e+00	1.896204244780259e+00
1.900000e+07	  3	  3000	  1670	2.243331826136663e-03	7.498942093324552e+00	2.419626033196095e+00
2.000000e+07	  3	  3000	  1164	1.982544340920049e-03	9.999999999999991e+00	4.393324095032518e-01
2.100000e+07	  3	  3000	  1561	1.257103017366964e-03	9.999999999999991e+00	9.619683491841780e-01
2.200000e+07	  3	  3000	  2614	1.576051224110001e-03	9.999999999999991e+00	1.485634624291287e+00
2.300000e+07	  3	  3000	   953	1.653973546992334e-03	9.999999999999991e+00	2.005670540261539e+00
2.400000e+07	  3	  3000	   411	1.347404528568349e-03	9.999999999999991e+00	2.531013411903986e+00
2.500000e+07	  3	  3000	  2734	1.788969803140182e-03	9.999999999999991e+00	3.052089914345021e+00
2.600000e+07	  3	  3000	   110	1.643632894592553e-03	1.333521432163323e+01	2.392833405301285e-01
2.700000e+07	  3	  3000	   403	1.053028064234581e-03	1.333521432163323e+01	7.620421907326250e-01
