myid = 3	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand04/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 865,	center = 1045,	outer = 1087,	total = 3000
initial mass depletion timescale =1.674783e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	     1	6.745413927981792e-06	4.216965034285821e-01	1.691656415382678e-02
2.000000e+06	  3	  3000	  2731	1.622943866804912e-03	7.498942093324554e-01	9.884753482092674e-02
3.000000e+06	  3	  3000	  2464	1.493634564297879e-03	9.999999999999994e-01	3.133285162512714e-01
4.000000e+06	  3	  3000	  2536	1.328765032201625e-03	1.778279410038922e+00	1.709992682725199e-02
5.000000e+06	  3	  3000	  2804	1.969866646425705e-03	1.778279410038922e+00	5.150809821462919e-01
6.000000e+06	  3	  3000	  1208	1.043291823415106e-03	2.371373705661654e+00	4.232765276219262e-01
7.000000e+06	  3	  3000	  1472	2.394775212545586e-03	3.162277660168377e+00	1.467435711054927e-01
8.000000e+06	  3	  3000	   180	1.589309773453942e-03	3.162277660168377e+00	6.607363201705674e-01
9.000000e+06	  3	  3000	  2308	1.146795201566761e-03	4.216965034285820e+00	1.201785071291552e-01
1.000000e+07	  3	  3000	  1312	1.678125226964651e-03	4.216965034285820e+00	6.415149764743547e-01
1.100000e+07	  3	  3000	   107	1.546717494189967e-03	4.216965034285820e+00	1.162839887973574e+00
1.200000e+07	  3	  3000	   413	1.461301133168891e-03	5.623413251903486e+00	2.774119102543364e-01
1.300000e+07	  3	  3000	  1145	1.150266830357922e-03	5.623413251903486e+00	8.020218607706623e-01
1.400000e+07	  3	  3000	   607	1.210273886216263e-03	5.623413251903486e+00	1.323077878077019e+00
1.500000e+07	  3	  3000	  2499	1.152253630505997e-03	5.623413251903486e+00	1.848550105215102e+00
1.600000e+07	  3	  3000	  2910	2.204690862317687e-03	7.498942093324552e+00	4.941321794501894e-01
1.700000e+07	  3	  3000	  2598	1.698696565526906e-03	7.498942093324552e+00	1.018215567331511e+00
1.800000e+07	  3	  3000	  2452	2.000667362284628e-03	7.498942093324552e+00	1.542243402474053e+00
1.900000e+07	  3	  3000	  2265	1.252377571017755e-03	7.498942093324552e+00	2.065976456320835e+00
2.000000e+07	  3	  3000	  1493	1.841272203936241e-03	9.999999999999991e+00	8.871219629369877e-02
2.100000e+07	  3	  3000	  2031	1.329215400208132e-03	9.999999999999991e+00	6.110073635703843e-01
2.200000e+07	  3	  3000	   140	1.732942181051998e-03	9.999999999999991e+00	1.136255568596979e+00
2.300000e+07	  3	  3000	   657	1.817407694008942e-03	9.999999999999991e+00	1.657299781290128e+00
2.400000e+07	  3	  3000	  1593	1.275342800819083e-03	9.999999999999991e+00	2.182446373045545e+00
2.500000e+07	  3	  3000	  2513	1.054408037072698e-03	9.999999999999991e+00	2.705189766730155e+00
2.600000e+07	  3	  3000	  1279	1.376137804236678e-03	9.999999999999991e+00	3.229676036994509e+00
2.700000e+07	  3	  3000	  2227	9.760740011245843e-04	1.333521432163323e+01	4.155017346002279e-01
2.800000e+07	  3	  3000	  2204	1.369111963381907e-03	1.333521432163323e+01	9.391187930896657e-01
2.900000e+07	  3	  3000	  2933	1.384147773163009e-03	1.333521432163323e+01	1.462291203609744e+00
3.000000e+07	  3	  3000	   334	1.729180546873531e-03	1.333521432163323e+01	1.986070971218912e+00
3.100000e+07	  3	  3000	  1254	1.115897762482188e-03	1.333521432163323e+01	2.510198378506951e+00
3.200000e+07	  3	  3000	   232	1.413007464983909e-03	1.333521432163323e+01	3.032991775269311e+00
3.300000e+07	  3	  3000	  2215	1.725841522699647e-03	1.333521432163323e+01	3.557813497873572e+00
3.400000e+07	  3	  3000	   160	2.569325128897987e-03	1.333521432163323e+01	4.080141611502417e+00
3.500000e+07	  3	  3000	   750	1.393823426833236e-03	1.778279410038921e+01	1.567225880166997e-01
3.600000e+07	  3	  3000	  2137	1.165077385929218e-03	1.778279410038921e+01	6.793807651309797e-01
3.700000e+07	  3	  3000	   344	1.755539740524318e-03	1.778279410038921e+01	1.203735308863456e+00
3.800000e+07	  3	  3000	  1044	1.302102339133378e-03	1.778279410038921e+01	1.726112558359037e+00
3.900000e+07	  3	  3000	  2406	1.104902944174147e-03	1.778279410038921e+01	2.250175479568572e+00
4.000000e+07	  3	  3000	   129	1.254798004669196e-03	1.778279410038921e+01	2.773657932864863e+00
4.100000e+07	  3	  3000	  1669	1.107204259085286e-03	1.778279410038921e+01	3.297414896150227e+00
4.200000e+07	  3	  3000	   630	1.402006211757278e-03	1.778279410038921e+01	3.822342093318205e+00
4.300000e+07	  3	  3000	   170	1.456857842500254e-03	1.778279410038921e+01	4.345519444896675e+00
4.400000e+07	  3	  3000	     6	1.747946314996900e-03	1.778279410038921e+01	4.870457963012205e+00
4.500000e+07	  3	  3000	  1996	1.478668802537947e-03	1.778279410038921e+01	5.394049465650987e+00
4.600000e+07	  3	  3000	  1910	1.759192796312258e-03	1.778279410038921e+01	5.918355355557978e+00
4.700000e+07	  3	  3000	   597	1.422923368227653e-03	2.371373705661653e+01	5.092182553362360e-01
4.800000e+07	  3	  3000	  2089	1.468916968853339e-03	2.371373705661653e+01	1.033865413462915e+00
4.900000e+07	  3	  3000	   290	1.541735727354384e-03	2.371373705661653e+01	1.557033869624892e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	  1596	1.278637695939524e-03	2.371373705661653e+01	2.080768680782632e+00
5.100000e+07	  3	  3000	  1530	1.437331524703906e-03	2.371373705661653e+01	2.604916837021543e+00
5.200000e+07	  3	  3000	  1320	1.530874261944478e-03	2.371373705661653e+01	3.129214029587385e+00
5.300000e+07	  3	  3000	  1906	1.767777424767361e-03	2.371373705661653e+01	3.652994757496992e+00
5.400000e+07	  3	  3000	  2723	1.673246015643529e-03	2.371373705661653e+01	4.176553880768314e+00
5.500000e+07	  3	  3000	  1326	1.141973609188008e-03	2.371373705661653e+01	4.700223686072784e+00
5.600000e+07	  3	  3000	  2533	1.316457262788817e-03	2.371373705661653e+01	5.223891149594311e+00
5.700000e+07	  3	  3000	  2032	9.927460099977501e-04	2.371373705661653e+01	5.748539851926115e+00
5.800000e+07	  3	  3000	  1018	1.764791973836149e-03	2.371373705661653e+01	6.272753436461718e+00
5.900000e+07	  3	  3000	  2327	1.927776817094377e-03	2.371373705661653e+01	6.795982714435236e+00
6.000000e+07	  3	  3000	  1995	2.165434432145263e-03	2.371373705661653e+01	7.320245724014570e+00
6.100000e+07	  3	  3000	  2609	1.597608939111405e-03	2.371373705661653e+01	7.843297494859041e+00
6.200000e+07	  3	  3000	  1160	2.177342426009643e-03	3.162277660168376e+01	4.551526097156950e-01
6.300000e+07	  3	  3000	  2338	1.286742903416010e-03	3.162277660168376e+01	9.773274066811457e-01
