myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_nofrag_acc/rand02/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_nofrag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	42900.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
inner = 872,	center = 1087,	outer = 1037,	total = 3000
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  2522	1.642478557342386e-03	4.216965034285821e-01	9.362190045576951e-02
2.000000e+06	  3	  3000	  2645	1.284656242453395e-03	9.999999999999994e-01	3.972895880571361e-02
3.000000e+06	  3	  3000	  1190	1.135098710693694e-03	1.333521432163323e+00	2.233471514549671e-01
4.000000e+06	  3	  3000	   135	1.896478803678993e-03	1.778279410038922e+00	3.021396850278062e-01
5.000000e+06	  3	  3000	    39	1.569122130317322e-03	2.371373705661654e+00	2.310386691927621e-01
6.000000e+06	  3	  3000	  2606	1.508192372565833e-03	2.371373705661654e+00	7.519785848917719e-01
7.000000e+06	  3	  3000	  2971	2.120892930244961e-03	3.162277660168377e+00	4.836377992827155e-01
8.000000e+06	  3	  3000	  1360	1.559941466991288e-03	3.162277660168377e+00	1.005725817449869e+00
9.000000e+06	  3	  3000	  1959	1.628163179907199e-03	4.216965034285820e+00	4.738164102610236e-01
1.000000e+07	  3	  3000	  1682	1.474352947766791e-03	4.216965034285820e+00	9.953375478085504e-01
1.100000e+07	  3	  3000	  2477	1.753265927455863e-03	5.623413251903486e+00	1.103007176233833e-01
1.200000e+07	  3	  3000	   859	1.668133932196553e-03	5.623413251903486e+00	6.341753735604279e-01
1.300000e+07	  3	  3000	  2917	1.635490653317101e-03	5.623413251903486e+00	1.154318402031116e+00
1.400000e+07	  3	  3000	   659	2.033388333357187e-03	5.623413251903486e+00	1.678544976659541e+00
1.500000e+07	  3	  3000	   524	2.313518504724065e-03	7.498942093324552e+00	3.235277998141864e-01
1.600000e+07	  3	  3000	  2463	1.160059711769608e-03	7.498942093324552e+00	8.461837856291813e-01
1.700000e+07	  3	  3000	    57	9.452800627481616e-04	7.498942093324552e+00	1.367677119010178e+00
1.800000e+07	  3	  3000	   503	1.463028094187502e-03	7.498942093324552e+00	1.889974731654614e+00
1.900000e+07	  3	  3000	  2944	1.648230640508242e-03	7.498942093324552e+00	2.412495449393996e+00
2.000000e+07	  3	  3000	   114	1.028547564045231e-03	9.999999999999991e+00	4.328523534537057e-01
2.100000e+07	  3	  3000	  1583	1.313950314348344e-03	9.999999999999991e+00	9.552661782222390e-01
2.200000e+07	  3	  3000	  2111	1.219459492244505e-03	9.999999999999991e+00	1.477948339765078e+00
