myid = 12	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand13/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 828,	center = 1032,	outer = 1139,	total = 3000
initial mass depletion timescale =1.695880e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	    75	1.812038338971071e-03	4.216965034285821e-01	1.889061695880672e-02
2.000000e+06	  3	  3000	  2782	2.018802163944952e-03	7.498942093324554e-01	1.633180879295356e-01
3.000000e+06	  3	  3000	  2951	1.963446277435538e-03	1.333521432163323e+00	5.865729334824806e-02
4.000000e+06	  3	  3000	   350	1.337736942743479e-03	1.778279410038922e+00	1.329246345995133e-01
5.000000e+06	  3	  3000	  1648	1.402007471676486e-03	2.371373705661654e+00	6.396406833796794e-02
6.000000e+06	  3	  3000	   602	1.656057937497416e-03	2.371373705661654e+00	5.865423720528786e-01
7.000000e+06	  3	  3000	   672	1.243400372044695e-03	3.162277660168377e+00	3.258964240991370e-01
8.000000e+06	  3	  3000	  1983	1.708718613081375e-03	3.162277660168377e+00	8.491305957590365e-01
9.000000e+06	  3	  3000	   880	1.398550812201161e-03	4.216965034285820e+00	3.214047086085702e-01
1.000000e+07	  3	  3000	   763	1.557786717960290e-03	4.216965034285820e+00	8.480554848169207e-01
1.100000e+07	  3	  3000	  2468	1.489795462297028e-03	4.216965034285820e+00	1.374237798850376e+00
1.200000e+07	  3	  3000	  1273	1.323079242111250e-03	5.623413251903486e+00	4.951920005878417e-01
1.300000e+07	  3	  3000	  1050	1.600594946010373e-03	5.623413251903486e+00	1.019886381200421e+00
1.400000e+07	  3	  3000	   978	1.963167217952262e-03	5.623413251903486e+00	1.549022260492249e+00
1.500000e+07	  3	  3000	  1003	1.438944529297416e-03	7.498942093324552e+00	1.982904692757093e-01
1.600000e+07	  3	  3000	  1693	1.371087527695959e-03	7.498942093324552e+00	7.248180192198306e-01
1.700000e+07	  3	  3000	   263	1.172021252560905e-03	7.498942093324552e+00	1.252899142362766e+00
1.800000e+07	  3	  3000	  2554	1.823031543694090e-03	7.498942093324552e+00	1.778448068447719e+00
1.900000e+07	  3	  3000	  1042	1.127215096996165e-03	7.498942093324552e+00	2.304577806232382e+00
2.000000e+07	  3	  3000	  2689	1.695696571166350e-03	9.999999999999991e+00	3.309110090982271e-01
2.100000e+07	  3	  3000	   683	1.704658164718943e-03	9.999999999999991e+00	8.563607791338400e-01
2.200000e+07	  3	  3000	  1350	1.445572713879897e-03	9.999999999999991e+00	1.384819132189520e+00
2.300000e+07	  3	  3000	   513	1.413311665450891e-03	9.999999999999991e+00	1.909927962052764e+00
2.400000e+07	  3	  3000	  2811	1.514125629001714e-03	9.999999999999991e+00	2.437549933417875e+00
2.500000e+07	  3	  3000	  1324	1.482988576806739e-03	9.999999999999991e+00	2.963627902660411e+00
2.600000e+07	  3	  3000	   737	1.564582320074143e-03	1.333521432163323e+01	1.535191741283161e-01
2.700000e+07	  3	  3000	  2234	2.047027308931958e-03	1.333521432163323e+01	6.808726899958328e-01
2.800000e+07	  3	  3000	  2502	1.157042254906068e-03	1.333521432163323e+01	1.205994966755134e+00
2.900000e+07	  3	  3000	  1340	1.185463779737499e-03	1.333521432163323e+01	1.733011802401133e+00
3.000000e+07	  3	  3000	  1750	1.361612632818778e-03	1.333521432163323e+01	2.259567669418405e+00
3.100000e+07	  3	  3000	   184	1.271364916001571e-03	1.333521432163323e+01	2.786441691967479e+00
3.200000e+07	  3	  3000	  2639	1.758259280003229e-03	1.333521432163323e+01	3.313956567011786e+00
3.300000e+07	  3	  3000	  2070	1.852435286938023e-03	1.333521432163323e+01	3.840760976631374e+00
3.400000e+07	  3	  3000	  2006	1.225165718018513e-03	1.333521432163323e+01	4.368122760418150e+00
3.500000e+07	  3	  3000	    46	1.235214916946600e-03	1.778279410038921e+01	4.463038273478841e-01
3.600000e+07	  3	  3000	  2568	2.135483962625825e-03	1.778279410038921e+01	9.721296984140411e-01
3.700000e+07	  3	  3000	   802	1.100413583036912e-03	1.778279410038921e+01	1.498598802221460e+00
3.800000e+07	  3	  3000	  1058	1.319006921255118e-03	1.778279410038921e+01	2.024688652382653e+00
3.900000e+07	  3	  3000	  2324	1.481630110653563e-03	1.778279410038921e+01	2.551508930996565e+00
4.000000e+07	  3	  3000	  1096	1.278108762924200e-03	1.778279410038921e+01	3.078359415250636e+00
4.100000e+07	  3	  3000	  2897	1.691829785950393e-03	1.778279410038921e+01	3.602153414081894e+00
4.200000e+07	  3	  3000	  2960	2.056761960648273e-03	1.778279410038921e+01	4.129856195235606e+00
4.300000e+07	  3	  3000	  2572	1.886811431045603e-03	1.778279410038921e+01	4.655022014520090e+00
4.400000e+07	  3	  3000	  1777	1.365736610397291e-03	1.778279410038921e+01	5.182074515349692e+00
4.500000e+07	  3	  3000	    15	1.593967077312375e-03	1.778279410038921e+01	5.708397506130958e+00
4.600000e+07	  3	  3000	  1121	1.183511075800483e-03	2.371373705661653e+01	3.015773858839872e-01
4.700000e+07	  3	  3000	  1423	1.747024032425284e-03	2.371373705661653e+01	8.287310266532529e-01
4.800000e+07	  3	  3000	   716	1.469010470554981e-03	2.371373705661653e+01	1.356162514108425e+00
4.900000e+07	  3	  3000	  2899	1.373628228914275e-03	2.371373705661653e+01	1.882271091530830e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
5.000000e+07	  3	  3000	   386	1.062049410179408e-03	2.371373705661653e+01	2.409514663766038e+00
5.100000e+07	  3	  3000	  2388	1.389871221675291e-03	2.371373705661653e+01	2.935839793074801e+00
5.200000e+07	  3	  3000	  2423	2.340168694995319e-03	2.371373705661653e+01	3.461868326813756e+00
5.300000e+07	  3	  3000	   475	1.494219360820970e-03	2.371373705661653e+01	3.988867489336176e+00
5.400000e+07	  3	  3000	  1060	1.462518346366950e-03	2.371373705661653e+01	4.514388365643437e+00
5.500000e+07	  3	  3000	  1332	1.495246540346511e-03	2.371373705661653e+01	5.042087792719761e+00
5.600000e+07	  3	  3000	   915	1.827163577995255e-03	2.371373705661653e+01	5.568539578958745e+00
5.700000e+07	  3	  3000	  1681	1.301760022966269e-03	2.371373705661653e+01	6.094916308701750e+00
5.800000e+07	  3	  3000	  1105	1.035671460717832e-03	2.371373705661653e+01	6.620967311275894e+00
5.900000e+07	  3	  3000	  1927	1.348004538850656e-03	2.371373705661653e+01	7.147729794961917e+00
6.000000e+07	  3	  3000	  1677	2.614591895675068e-03	2.371373705661653e+01	7.673782735201350e+00
6.100000e+07	  3	  3000	  2025	1.548940196507126e-03	3.162277660168376e+01	2.900293805060167e-01
6.200000e+07	  3	  3000	   839	1.713416620160194e-03	3.162277660168376e+01	8.166444534472406e-01
6.300000e+07	  3	  3000	  2923	1.437880339347289e-03	3.162277660168376e+01	1.342656857846164e+00
6.400000e+07	  3	  3000	   103	1.442292712715550e-03	3.162277660168376e+01	1.869743022967916e+00
6.500000e+07	  3	  3000	  1863	1.147781563482206e-03	3.162277660168376e+01	2.396105498192416e+00
6.600000e+07	  3	  3000	  1372	1.287668333069420e-03	3.162277660168376e+01	2.922732260833982e+00
6.700000e+07	  3	  3000	  1898	2.967974914646521e-03	3.162277660168376e+01	3.448603975363610e+00
6.800000e+07	  3	  3000	  2966	1.298108936807354e-03	3.162277660168376e+01	3.975876097740931e+00
6.900000e+07	  3	  3000	   120	1.437208694941148e-03	3.162277660168376e+01	4.502326190130550e+00
7.000000e+07	  3	  3000	  2852	1.486567541957164e-03	3.162277660168376e+01	5.029777072156230e+00
7.100000e+07	  3	  3000	  2870	1.269528921679054e-03	3.162277660168376e+01	5.555779449596973e+00
7.200000e+07	  3	  3000	   196	1.497705944448667e-03	3.162277660168376e+01	6.082825320919675e+00
7.300000e+07	  3	  3000	   319	2.116076784167047e-03	3.162277660168376e+01	6.607610802420847e+00
7.400000e+07	  3	  3000	  2706	1.561230528965536e-03	3.162277660168376e+01	7.135696056808052e+00
7.500000e+07	  3	  3000	  1324	2.061367806412136e-03	3.162277660168376e+01	7.660268487377881e+00
7.600000e+07	  3	  3000	    81	1.336700737538561e-03	3.162277660168376e+01	8.188057716149100e+00
7.700000e+07	  3	  3000	  1804	1.707246634371260e-03	3.162277660168376e+01	8.713126310799593e+00
7.800000e+07	  3	  3000	  2583	1.565553386820880e-03	3.162277660168376e+01	9.240643322361954e+00
7.900000e+07	  3	  3000	  1871	1.277974416075872e-03	3.162277660168376e+01	9.768068122425831e+00
8.000000e+07	  3	  3000	   640	1.427329555865003e-03	3.162277660168376e+01	1.029308760396906e+01
8.100000e+07	  3	  3000	   679	1.022720309698873e-03	4.216965034285818e+01	2.748073410521090e-01
8.200000e+07	  3	  3000	  1788	1.242921363606937e-03	4.216965034285818e+01	7.979954024655869e-01
8.300000e+07	  3	  3000	    27	1.491996805847132e-03	4.216965034285818e+01	1.326842157785125e+00
8.400000e+07	  3	  3000	  2938	1.792941740773547e-03	4.216965034285818e+01	1.851708213071350e+00
8.500000e+07	  3	  3000	  1402	2.216125534520507e-03	4.216965034285818e+01	2.378925695376056e+00
8.600000e+07	  3	  3000	   720	1.394675660632740e-03	4.216965034285818e+01	2.904327703307438e+00
8.700000e+07	  3	  3000	  1930	1.478910628905594e-03	4.216965034285818e+01	3.430555845235385e+00
8.800000e+07	  3	  3000	   790	2.313780681236449e-03	4.216965034285818e+01	3.957452435273797e+00
8.900000e+07	  3	  3000	   113	2.196264173215948e-03	4.216965034285818e+01	4.484460688429012e+00
9.000000e+07	  3	  3000	   134	2.104901209428625e-03	4.216965034285818e+01	5.010172626808715e+00
9.100000e+07	  3	  3000	  1971	1.127495643461596e-03	4.216965034285818e+01	5.536824057085289e+00
9.200000e+07	  3	  3000	  2859	1.869267237808085e-03	4.216965034285818e+01	6.062899772120470e+00
9.300000e+07	  3	  3000	  2184	2.393997620633911e-03	4.216965034285818e+01	6.589604736914970e+00
9.400000e+07	  3	  3000	  2209	1.366695012977736e-03	4.216965034285818e+01	7.116353103831000e+00
9.500000e+07	  3	  3000	  1388	1.456625349580502e-03	4.216965034285818e+01	7.642943003644644e+00
9.600000e+07	  3	  3000	  1052	1.992076843895603e-03	4.216965034285818e+01	8.169073657583077e+00
9.700000e+07	  3	  3000	  2179	9.865617672809221e-04	4.216965034285818e+01	8.696420944807501e+00
9.800000e+07	  3	  3000	   144	1.651048999960677e-03	4.216965034285818e+01	9.221879541280648e+00
9.900000e+07	  3	  3000	  2553	1.588034780334807e-03	4.216965034285818e+01	9.749733339910668e+00
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
1.000000e+08	  3	  3000	   429	2.326015666110183e-03	4.216965034285818e+01	1.027435659115763e+01
1.010000e+08	  3	  3000	  1013	1.336318885196643e-03	4.216965034285818e+01	1.080182545173188e+01
1.020000e+08	  3	  3000	  1383	1.458904994520028e-03	4.216965034285818e+01	1.132781495162750e+01
1.030000e+08	  3	  3000	   911	1.847807302888544e-03	4.216965034285818e+01	1.185526927178340e+01
1.040000e+08	  3	  3000	  2775	2.461751444431974e-03	4.216965034285818e+01	1.238111272014631e+01
1.050000e+08	  3	  3000	  1101	1.617777744334794e-03	4.216965034285818e+01	1.290885039188191e+01
1.060000e+08	  3	  3000	   433	1.135869249315868e-03	4.216965034285818e+01	1.343464012785933e+01
1.070000e+08	  3	  3000	  2235	1.427028001256799e-03	4.216965034285818e+01	1.396139372314096e+01
1.080000e+08	  3	  3000	  2437	2.136009444428553e-03	5.623413251903484e+01	4.226586025184143e-01
1.090000e+08	  3	  3000	  1231	1.441286192269994e-03	5.623413251903484e+01	9.488509801958115e-01
1.100000e+08	  3	  3000	  2293	1.809057347971366e-03	5.623413251903484e+01	1.475070475247250e+00
1.110000e+08	  3	  3000	  2296	1.887348811236555e-03	5.623413251903484e+01	2.001947246609019e+00
1.120000e+08	  3	  3000	  2916	1.521031924292049e-03	5.623413251903484e+01	2.528944735989458e+00
