myid = 6	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand07/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	3.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 878,	center = 1035,	outer = 1084,	total = 3000
initial mass depletion timescale =3.385325e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	   351	1.564702613370094e-03	4.216965034285821e-01	1.710396868306571e-02
2.000000e+06	  3	  3000	   380	1.611324422160884e-03	7.498942093324554e-01	1.260415741909348e-01
3.000000e+06	  3	  3000	    24	1.474100926323962e-03	9.999999999999994e-01	3.178042982676007e-01
4.000000e+06	  3	  3000	   635	2.288174461111800e-03	1.333521432163323e+00	4.251126191223388e-01
5.000000e+06	  3	  3000	  1345	2.246826862177069e-03	1.778279410038922e+00	4.254998170409853e-01
6.000000e+06	  3	  3000	  2829	2.034971251342396e-03	2.371373705661654e+00	2.720705969729003e-01
7.000000e+06	  3	  3000	  2931	1.311152980819348e-03	2.371373705661654e+00	7.216505407473313e-01
8.000000e+06	  3	  3000	  1133	1.677521594610089e-03	3.162277660168377e+00	3.744539627923169e-01
9.000000e+06	  3	  3000	    12	1.792932029823643e-03	3.162277660168377e+00	8.322442069283285e-01
1.000000e+07	  3	  3000	     2	8.884425886472300e-06	4.216965034285820e+00	2.426445157589638e-01
1.100000e+07	  3	  3000	   114	1.087044340756899e-03	4.216965034285820e+00	7.048011335831748e-01
1.200000e+07	  3	  3000	  1931	1.730053369782323e-03	4.216965034285820e+00	1.185502892184819e+00
1.300000e+07	  3	  3000	  2951	1.933024757278684e-03	5.623413251903486e+00	2.716292183492338e-01
1.400000e+07	  3	  3000	   873	1.299803913689664e-03	5.623413251903486e+00	7.536120146337163e-01
1.500000e+07	  3	  3000	    26	1.856475134270603e-03	5.623413251903486e+00	1.254933412633864e+00
1.600000e+07	  3	  3000	   433	1.388811372848395e-03	5.623413251903486e+00	1.724172436020378e+00
1.700000e+07	  3	  3000	   692	1.744791028898404e-03	7.498942093324552e+00	3.458459861383682e-01
1.800000e+07	  3	  3000	  2808	1.545367889151941e-03	7.498942093324552e+00	8.330906268363136e-01
1.900000e+07	  3	  3000	  2485	1.417792594531698e-03	7.498942093324552e+00	1.344752573650980e+00
2.000000e+07	  3	  3000	    73	1.855697480595640e-03	7.498942093324552e+00	1.859651148961571e+00
2.100000e+07	  3	  3000	  1883	1.236903809187814e-03	7.498942093324552e+00	2.372026049167504e+00
2.200000e+07	  3	  3000	  2718	1.122518812041020e-03	9.999999999999991e+00	3.910807839250304e-01
2.300000e+07	  3	  3000	     3	1.037263949947346e-05	9.999999999999991e+00	9.110667322364226e-01
2.400000e+07	  3	  3000	   109	1.394902615367066e-03	9.999999999999991e+00	1.437452683202711e+00
2.500000e+07	  3	  3000	    53	1.720662876685079e-03	9.999999999999991e+00	1.959586470537313e+00
