myid = 11	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand12/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	3.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 828,	center = 1052,	outer = 1119,	total = 3000
initial mass depletion timescale =3.330619e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  1528	1.278329113341214e-03	4.216965034285821e-01	2.397799936051032e-02
2.000000e+06	  3	  3000	  2613	1.810862020711605e-03	7.498942093324554e-01	1.665172332337877e-01
3.000000e+06	  3	  3000	  1890	8.989840078846852e-04	1.333521432163323e+00	6.619442857107280e-02
4.000000e+06	  3	  3000	   676	1.365223211027117e-03	1.778279410038922e+00	1.294040841117007e-01
5.000000e+06	  3	  3000	  2321	1.679095872747692e-03	2.371373705661654e+00	4.641666666351876e-02
6.000000e+06	  3	  3000	     4	1.152784613421633e-03	2.371373705661654e+00	5.678555740443860e-01
7.000000e+06	  3	  3000	  2776	1.914620405620905e-03	3.162277660168377e+00	3.060035955217421e-01
8.000000e+06	  3	  3000	  2025	1.237641845832910e-03	3.162277660168377e+00	8.352355926711094e-01
9.000000e+06	  3	  3000	  1525	1.448380581654329e-03	4.216965034285820e+00	3.062203704441334e-01
1.000000e+07	  3	  3000	  1949	1.694620018117445e-03	4.216965034285820e+00	8.356247722481608e-01
1.100000e+07	  3	  3000	   229	1.703105700247987e-03	4.216965034285820e+00	1.362140957048429e+00
1.200000e+07	  3	  3000	  2642	1.347538498472307e-03	5.623413251903486e+00	4.855357479402738e-01
1.300000e+07	  3	  3000	  1804	1.997410121689186e-03	5.623413251903486e+00	1.014760571700365e+00
1.400000e+07	  3	  3000	  1104	1.270094331847523e-03	5.623413251903486e+00	1.545454575706376e+00
1.500000e+07	  3	  3000	   855	1.508060470847117e-03	7.498942093324552e+00	2.005491948220798e-01
1.600000e+07	  3	  3000	   145	1.608760385293592e-03	7.498942093324552e+00	7.303384618592470e-01
1.700000e+07	  3	  3000	  2496	1.785523296352296e-03	7.498942093324552e+00	1.261541987869801e+00
1.800000e+07	  3	  3000	  2411	1.705316542418408e-03	7.498942093324552e+00	1.792337417239024e+00
1.900000e+07	  3	  3000	   553	1.405624934816242e-03	7.498942093324552e+00	2.322863175554326e+00
2.000000e+07	  3	  3000	   421	1.778446767018777e-03	9.999999999999991e+00	3.524846834231972e-01
2.100000e+07	  3	  3000	   449	1.716235841636222e-03	9.999999999999991e+00	8.789491247697088e-01
2.200000e+07	  3	  3000	  1175	1.555633530015636e-03	9.999999999999991e+00	1.410122021077583e+00
2.300000e+07	  3	  3000	  2844	1.685156776722429e-03	9.999999999999991e+00	1.940467954441220e+00
2.400000e+07	  3	  3000	  2575	1.687598325672049e-03	9.999999999999991e+00	2.472114733057247e+00
2.500000e+07	  3	  3000	   804	1.624365021174132e-03	9.999999999999991e+00	3.003387906019804e+00
