myid = 7	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_nofrag_acc/rand08/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_nofrag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	42900.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
inner = 868,	center = 1057,	outer = 1075,	total = 3000
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  1568	2.861541148528650e-03	4.216965034285821e-01	9.757990698926608e-02
2.000000e+06	  3	  3000	   169	2.063726758006404e-03	9.999999999999994e-01	4.518992364150031e-02
3.000000e+06	  3	  3000	   208	1.799275009122505e-03	1.333521432163323e+00	2.302570706233676e-01
4.000000e+06	  3	  3000	  2579	9.480721409333702e-04	1.778279410038922e+00	3.111949206274611e-01
5.000000e+06	  3	  3000	   456	1.435203274107423e-03	2.371373705661654e+00	2.414335594313853e-01
6.000000e+06	  3	  3000	  1620	1.500217376083383e-03	2.371373705661654e+00	7.653277347294815e-01
7.000000e+06	  3	  3000	  1846	1.083112105534431e-03	3.162277660168377e+00	4.977556424217383e-01
8.000000e+06	  3	  3000	   789	1.446331579312211e-03	3.162277660168377e+00	1.021467526370275e+00
9.000000e+06	  3	  3000	  1936	1.687504087285970e-03	4.216965034285820e+00	4.922497507831344e-01
1.000000e+07	  3	  3000	  1113	1.032191362394895e-03	4.216965034285820e+00	1.014402702341123e+00
1.100000e+07	  3	  3000	  2492	1.232920175058777e-03	5.623413251903486e+00	1.335637551767824e-01
1.200000e+07	  3	  3000	  1127	1.394455914843631e-03	5.623413251903486e+00	6.559163200327397e-01
1.300000e+07	  3	  3000	    30	2.447152734752590e-03	5.623413251903486e+00	1.180279410225487e+00
1.400000e+07	  3	  3000	  1510	2.634002365164460e-03	5.623413251903486e+00	1.704897164418920e+00
1.500000e+07	  3	  3000	  2733	1.716455597793958e-03	7.498942093324552e+00	3.521659980233540e-01
1.600000e+07	  3	  3000	   417	1.839366822991273e-03	7.498942093324552e+00	8.757335028453463e-01
1.700000e+07	  3	  3000	  1390	1.697488559794368e-03	7.498942093324552e+00	1.399732073618419e+00
