myid = 10	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_nofrag_acc/rand11/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_nofrag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	42900.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
inner = 828,	center = 1153,	outer = 1017,	total = 3000
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  1924	1.699789026206680e-03	4.216965034285821e-01	9.560171854559291e-02
2.000000e+06	  3	  3000	   990	9.687685325594094e-04	9.999999999999994e-01	4.301756904104240e-02
3.000000e+06	  3	  3000	  1035	1.708010039271290e-03	1.333521432163323e+00	2.267650100931872e-01
4.000000e+06	  3	  3000	  1517	1.365758927007287e-03	1.778279410038922e+00	3.081703961459452e-01
5.000000e+06	  3	  3000	  2877	1.152150600023296e-03	2.371373705661654e+00	2.345320964127465e-01
6.000000e+06	  3	  3000	  2402	1.678254904625498e-03	2.371373705661654e+00	7.589588001631530e-01
7.000000e+06	  3	  3000	  2817	1.481180610842300e-03	3.162277660168377e+00	4.898608796084257e-01
8.000000e+06	  3	  3000	  2966	9.094042451473794e-04	3.162277660168377e+00	1.012036552625574e+00
9.000000e+06	  3	  3000	  1953	1.692777260236377e-03	4.216965034285820e+00	4.814300097077818e-01
1.000000e+07	  3	  3000	  2153	1.180119860917475e-03	4.216965034285820e+00	1.000955543743547e+00
1.100000e+07	  3	  3000	  1353	1.978325640638576e-03	5.623413251903486e+00	1.172373582243400e-01
1.200000e+07	  3	  3000	  2619	1.183094008905367e-03	5.623413251903486e+00	6.408921292006341e-01
1.300000e+07	  3	  3000	   604	1.118561192949693e-03	5.623413251903486e+00	1.161074281573327e+00
1.400000e+07	  3	  3000	    94	2.015219734566639e-03	5.623413251903486e+00	1.687119382085299e+00
1.500000e+07	  3	  3000	  2102	2.050577039662462e-03	7.498942093324552e+00	3.304961208668144e-01
1.600000e+07	  3	  3000	  1366	1.641790453660750e-03	7.498942093324552e+00	8.550427696107324e-01
1.700000e+07	  3	  3000	  2795	9.281324308165999e-04	7.498942093324552e+00	1.375871760529088e+00
1.800000e+07	  3	  3000	  1568	1.418163989757410e-03	7.498942093324552e+00	1.900494867987395e+00
1.900000e+07	  3	  3000	  1498	1.286472402981774e-03	7.498942093324552e+00	2.422473245518113e+00
2.000000e+07	  3	  3000	  2933	1.750844052789193e-03	9.999999999999991e+00	4.440439043985195e-01
2.100000e+07	  3	  3000	   455	1.142256206455163e-03	9.999999999999991e+00	9.671373254826396e-01
2.200000e+07	  3	  3000	   570	1.228533304240940e-03	9.999999999999991e+00	1.489641937640046e+00
2.300000e+07	  3	  3000	  1051	1.631048378048878e-03	9.999999999999991e+00	2.011013739695789e+00
