myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/rand02/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc3E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	3.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*3.0)
PLANET_INC	((0.01*3.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*3.0)
INC_RMS	((0.01*3.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 886,	center = 1057,	outer = 1057,	total = 3000
initial mass depletion timescale =3.314864e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  2306	1.377960778356409e-03	4.216965034285821e-01	1.479528435771713e-02
2.000000e+06	  3	  3000	  2186	1.610757141655329e-03	7.498942093324554e-01	1.234803384778766e-01
3.000000e+06	  3	  3000	  2654	1.269150973725933e-03	9.999999999999994e-01	3.161061724225546e-01
4.000000e+06	  3	  3000	  2301	1.601777198997756e-03	1.333521432163323e+00	4.290890349105776e-01
5.000000e+06	  3	  3000	  1699	1.560612136661779e-03	1.778279410038922e+00	4.565088672412990e-01
6.000000e+06	  3	  3000	  2129	2.012143363097794e-03	2.371373705661654e+00	3.335439304854239e-01
7.000000e+06	  3	  3000	  1399	1.451958039327819e-03	3.162277660168377e+00	2.637336101419411e-02
8.000000e+06	  3	  3000	  1795	1.920116056125189e-03	3.162277660168377e+00	5.323978926518874e-01
9.000000e+06	  3	  3000	  2111	1.640405564388160e-03	3.162277660168377e+00	1.030542041257806e+00
1.000000e+07	  3	  3000	   385	1.936464292454016e-03	4.216965034285820e+00	4.944318875417657e-01
1.100000e+07	  3	  3000	  1822	1.238427674460235e-03	4.216965034285820e+00	1.018316849619536e+00
1.200000e+07	  3	  3000	   171	1.445338515971381e-03	5.623413251903486e+00	1.331452728157566e-01
1.300000e+07	  3	  3000	  1828	1.483693456113110e-03	5.623413251903486e+00	6.499518479172018e-01
1.400000e+07	  3	  3000	  2222	1.191899655031002e-03	5.623413251903486e+00	1.167289153826170e+00
1.500000e+07	  3	  3000	  1040	1.167277255151993e-03	5.623413251903486e+00	1.688174753372918e+00
1.600000e+07	  3	  3000	  2141	1.652544839219649e-03	7.498942093324552e+00	3.364048954445352e-01
1.700000e+07	  3	  3000	   349	1.726344463481200e-03	7.498942093324552e+00	8.616741548441689e-01
1.800000e+07	  3	  3000	   601	1.519377907453447e-03	7.498942093324552e+00	1.384797037266273e+00
1.900000e+07	  3	  3000	   200	1.272250255558651e-03	7.498942093324552e+00	1.911307338324136e+00
2.000000e+07	  3	  3000	  2245	1.305566291520462e-03	7.498942093324552e+00	2.434649190861187e+00
2.100000e+07	  3	  3000	   762	1.662635472612877e-03	9.999999999999991e+00	4.561844714350892e-01
2.200000e+07	  3	  3000	   371	1.821297519049291e-03	9.999999999999991e+00	9.826838088975671e-01
2.300000e+07	  3	  3000	  2283	2.059332415505543e-03	9.999999999999991e+00	1.509733230597901e+00
2.400000e+07	  3	  3000	    28	1.345246689972934e-03	9.999999999999991e+00	2.032400846222887e+00
2.500000e+07	  3	  3000	   114	1.898447918263283e-03	9.999999999999991e+00	2.558581797697583e+00
2.600000e+07	  3	  3000	  2770	1.566962482914565e-03	9.999999999999991e+00	3.084471537363853e+00
2.700000e+07	  3	  3000	  1088	1.540542723088480e-03	1.333521432163323e+01	2.698169997811735e-01
2.800000e+07	  3	  3000	  2328	1.833531978764482e-03	1.333521432163323e+01	7.962783901193741e-01
2.900000e+07	  3	  3000	  1511	1.483321185252339e-03	1.333521432163323e+01	1.322580173587427e+00
3.000000e+07	  3	  3000	   546	1.276620635600856e-03	1.333521432163323e+01	1.847980531121286e+00
3.100000e+07	  3	  3000	   679	1.574236816220960e-03	1.333521432163323e+01	2.373397490567121e+00
3.200000e+07	  3	  3000	  2701	1.706550989145747e-03	1.333521432163323e+01	2.899034714330919e+00
3.300000e+07	  3	  3000	  1998	1.024441200428529e-03	1.333521432163323e+01	3.424795691556483e+00
3.400000e+07	  3	  3000	  2416	1.344017731478942e-03	1.333521432163323e+01	3.948730500318541e+00
3.500000e+07	  3	  3000	  1419	1.394138473294240e-03	1.778279410038921e+01	2.761684841374873e-02
3.600000e+07	  3	  3000	  1305	2.098311541931353e-03	1.778279410038921e+01	5.536627605898913e-01
3.700000e+07	  3	  3000	  2285	2.057472895298321e-03	1.778279410038921e+01	1.079500409542213e+00
3.800000e+07	  3	  3000	  1726	1.596511395234459e-03	1.778279410038921e+01	1.604075279042457e+00
3.900000e+07	  3	  3000	  2836	1.478172766403631e-03	1.778279410038921e+01	2.127795536871643e+00
4.000000e+07	  3	  3000	    70	1.584275443945564e-03	1.778279410038921e+01	2.653233325848237e+00
4.100000e+07	  3	  3000	  1639	1.319310303311176e-03	1.778279410038921e+01	3.179494419199937e+00
4.200000e+07	  3	  3000	  2623	1.589536531853024e-03	1.778279410038921e+01	3.705816103459659e+00
4.300000e+07	  3	  3000	  1244	1.271873744903971e-03	1.778279410038921e+01	4.231461385817005e+00
