myid = 9	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_nofrag_acc/rand10/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-15_ecc5E-2_nofrag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	42900.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	0
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
inner = 853,	center = 1075,	outer = 1069,	total = 3000
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	  2593	1.074103674374686e-03	4.216965034285821e-01	9.818155580809339e-02
2.000000e+06	  3	  3000	  1023	1.685061827196437e-03	9.999999999999994e-01	4.643695819124820e-02
3.000000e+06	  3	  3000	   248	1.544882276466911e-03	1.333521432163323e+00	2.331508993913035e-01
4.000000e+06	  3	  3000	  2653	1.699476180898546e-03	1.778279410038922e+00	3.142785118631353e-01
5.000000e+06	  3	  3000	  2820	1.000223212928915e-03	2.371373705661654e+00	2.447396399656470e-01
6.000000e+06	  3	  3000	  2915	1.813181566433363e-03	2.371373705661654e+00	7.687409314279487e-01
7.000000e+06	  3	  3000	  1577	1.810707725598644e-03	3.162277660168377e+00	5.020672254567666e-01
8.000000e+06	  3	  3000	  1012	1.778225464294520e-03	3.162277660168377e+00	1.025821017259756e+00
9.000000e+06	  3	  3000	  1442	1.439221832902126e-03	4.216965034285820e+00	4.980940961848171e-01
1.000000e+07	  3	  3000	   235	1.257027666844533e-03	4.216965034285820e+00	1.018603602568279e+00
1.100000e+07	  3	  3000	   424	1.316660430130179e-03	5.623413251903486e+00	1.382382638429275e-01
1.200000e+07	  3	  3000	  2047	1.802853937663914e-03	5.623413251903486e+00	6.639486765907500e-01
1.300000e+07	  3	  3000	   144	2.529702215295430e-03	5.623413251903486e+00	1.187501262575324e+00
1.400000e+07	  3	  3000	  2385	1.394020736489192e-03	5.623413251903486e+00	1.714663329874635e+00
1.500000e+07	  3	  3000	  2419	1.511982505138833e-03	7.498942093324552e+00	3.609725022200579e-01
1.600000e+07	  3	  3000	   605	1.180341302993943e-03	7.498942093324552e+00	8.871298968643203e-01
1.700000e+07	  3	  3000	   689	1.540445400294249e-03	7.498942093324552e+00	1.411736099339658e+00
1.800000e+07	  3	  3000	  2270	1.919200663223788e-03	7.498942093324552e+00	1.937204200661730e+00
1.900000e+07	  3	  3000	  2408	1.109293654953871e-03	7.498942093324552e+00	2.463059290941837e+00
2.000000e+07	  3	  3000	  2480	1.485976282834471e-03	9.999999999999991e+00	4.850846272894268e-01
2.100000e+07	  3	  3000	   412	1.314912865132419e-03	9.999999999999991e+00	1.010405995387563e+00
2.200000e+07	  3	  3000	   358	1.080760294761577e-03	9.999999999999991e+00	1.534180689096311e+00
2.300000e+07	  3	  3000	  2606	1.048021908823944e-03	9.999999999999991e+00	2.058347010671922e+00
2.400000e+07	  3	  3000	  1266	1.202331827813501e-03	9.999999999999991e+00	2.585576963950787e+00
2.500000e+07	  3	  3000	  2270	1.758231844798583e-03	9.999999999999991e+00	3.107874968749832e+00
2.600000e+07	  3	  3000	  1010	1.160755491518227e-03	1.333521432163323e+01	2.984628669374881e-01
2.700000e+07	  3	  3000	  1763	1.381406704940601e-03	1.333521432163323e+01	8.235697698076692e-01
2.800000e+07	  3	  3000	   306	1.927996646285058e-03	1.333521432163323e+01	1.347566508494132e+00
2.900000e+07	  3	  3000	  2531	1.476840403835810e-03	1.333521432163323e+01	1.872544731500003e+00
3.000000e+07	  3	  3000	  2382	1.191865239999238e-03	1.333521432163323e+01	2.397140177746215e+00
3.100000e+07	  3	  3000	  2651	1.973392396497692e-03	1.333521432163323e+01	2.922568529467358e+00
3.200000e+07	  3	  3000	  2315	1.203016142072677e-03	1.333521432163323e+01	3.445284226553481e+00
3.300000e+07	  3	  3000	  2178	1.856248710991517e-03	1.333521432163323e+01	3.970641423389389e+00
3.400000e+07	  3	  3000	  2054	1.155601214715597e-03	1.778279410038921e+01	4.748836937359530e-02
3.500000e+07	  3	  3000	  1960	2.038466373451360e-03	1.778279410038921e+01	5.724276496401444e-01
3.600000e+07	  3	  3000	  1266	1.189287025611455e-03	1.778279410038921e+01	1.097531342848966e+00
3.700000e+07	  3	  3000	  2666	1.320958788303669e-03	1.778279410038921e+01	1.622119421327639e+00
3.800000e+07	  3	  3000	  2461	1.911132990348229e-03	1.778279410038921e+01	2.147859927186250e+00
