myid = 2	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand03/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 873,	center = 1075,	outer = 1052,	total = 3000
initial mass depletion timescale =1.628045e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
1.000000e+06	  3	  3000	   924	1.943783406964747e-03	4.216965034285821e-01	9.103522468716835e-03
2.000000e+06	  3	  3000	  1415	1.295886707484840e-03	7.498942093324554e-01	1.232343287205989e-01
3.000000e+06	  3	  3000	  2937	1.369946086289138e-03	9.999999999999994e-01	3.068180278026159e-01
4.000000e+06	  3	  3000	  2060	1.574894518939878e-03	1.333521432163323e+00	4.157707768690613e-01
5.000000e+06	  3	  3000	  1572	1.634406120949723e-03	1.778279410038922e+00	4.471892790167016e-01
6.000000e+06	  3	  3000	   777	1.331847724584087e-03	2.371373705661654e+00	3.347387050053215e-01
7.000000e+06	  3	  3000	  2378	2.149894296922268e-03	3.162277660168377e+00	4.657778296678319e-02
8.000000e+06	  3	  3000	  2018	1.338645450407695e-03	3.162277660168377e+00	5.438398619347171e-01
9.000000e+06	  3	  3000	  2833	1.639220680083027e-03	3.162277660168377e+00	1.053121890179277e+00
1.000000e+07	  3	  3000	   314	2.104529818779396e-03	4.216965034285820e+00	5.175105246108366e-01
1.100000e+07	  3	  3000	   178	1.477425044758990e-03	4.216965034285820e+00	1.037112947414881e+00
1.200000e+07	  3	  3000	  1205	1.122857519670614e-03	5.623413251903486e+00	1.510187943714094e-01
1.300000e+07	  3	  3000	  1035	1.215417304607351e-03	5.623413251903486e+00	6.690053771338192e-01
1.400000e+07	  3	  3000	  1889	2.285411483051288e-03	5.623413251903486e+00	1.184703743777906e+00
1.500000e+07	  3	  3000	  1712	1.896448429526323e-03	5.623413251903486e+00	1.704984129291974e+00
1.600000e+07	  3	  3000	   631	1.490299401247288e-03	7.498942093324552e+00	3.481161753255920e-01
1.700000e+07	  3	  3000	  1589	1.316317083161568e-03	7.498942093324552e+00	8.695572435798874e-01
1.800000e+07	  3	  3000	  2881	1.636414254307768e-03	7.498942093324552e+00	1.393091559549277e+00
1.900000e+07	  3	  3000	   419	1.153248896159850e-03	7.498942093324552e+00	1.915848649067766e+00
2.000000e+07	  3	  3000	  1926	1.091215030218927e-03	7.498942093324552e+00	2.439552376623825e+00
2.100000e+07	  3	  3000	  2773	2.470435962078848e-03	9.999999999999991e+00	4.593707158198278e-01
2.200000e+07	  3	  3000	  1211	2.093700210067241e-03	9.999999999999991e+00	9.805811819231949e-01
2.300000e+07	  3	  3000	  2960	2.034086867849742e-03	9.999999999999991e+00	1.503584621605913e+00
2.400000e+07	  3	  3000	  1774	2.490558162178384e-03	9.999999999999991e+00	2.023806895106327e+00
2.500000e+07	  3	  3000	  1768	1.424426387116032e-03	9.999999999999991e+00	2.548577402010700e+00
